Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;text;
1;ZweiundZweigleichVier;474;4;471;471;2015-11-20 08:25;I also remember the legendary Bru??o / Ne??o number.And at the very beginning she was Minister for Women and Dingsda, because there was a discussion about drugs (Campino was also there): Then came out during the discussion that she really had zero idea of drugs, she knew neither substitute Treatment was, as the tubes are called (THC, methadone etc). It was shameful. Campino then explained it to her.Nice also her number, as Schröder had just denied the allegiance to the Iraq war, she flew to Bush two weeks later and said that if she was a Chancellor she would join them.;
1;dertagdanach;475;3;470;470;2015-11-20 08:26;"to # 121.1 Conspiracy theories are plenty. US plan to weaken the EU, plan to defeat Assad mi??el's targeted emigration, etc. etc .. She is not that stupid. She has stupid advisors, though.My assessment: With your decision in the summer she wanted to expose Orban before the public (which succeeded, but this was not). Stupid only that you whispered the wrong text.If they presented the human act as a one-time action and also did not loudly proclaim the special treatment of the Syrians, many things would have been different. The Lapsus was then with required professionals and because barrel bombs, etc. tried to paint over.This will now be practiced without alternative.Germany? Has the lady never interested.Refugees in terms of the Asylum Act? Has the lady never interested.How else can you explain that she advocated a tightening of the asylum law last time in 2013 (Dublin) and that the aid for UNHCR, inter alia, shortened this human act?Incidentally, I expressed this assumption in the forum shortly after her words at SPON and was ""rewarded"" for that. Deletion of the article, blocking of the account. Maybe it's my personal perception? But does not this lady generally have a problem with state leaders of states of the former Eastern bloc?";
1;drstrange2;476;3;473;473;2015-11-20 08:27;"There are already other solutions in the hot August:For example, put all ""stranded"" refugees in internment camps (and not in Germany itself) ... then agree with the EU members on a fair distribution.... make it clear that Germany take on some but certainly not ALL - and if nobody picks up, the people stop in the detention center ....I know, needs some corneas, but would have been understood by the ""travelers willing-but-waiting"" so that the trip ev. Not worth it (maybe I'm coming to Lithuania, because I feel no better than in the Turkey and it is still a lot colder in winter)";
1;pattso;477;4;476;476;2015-11-20 08:28;"eg putting all stranded ""refugees into internment camps (and not in Germany itself)""The Federal Chancellor is the Government of the Federal Republic. She can not even set up internment camps in Germany without asking the federal states and without the BVG knocking on her fingers.We are not France around 1680.Still less can she order internment camps anywhere in Europe. She can call what she has done in Athens and finally build up appropriate camps.Then you say Trispras, yes clearly Angela I do, hangs up and does little. Otherwise he would have a problem with the hacking.The same game in Serbia or Hungary.Orban even whistles his police back and lets people rush their trains at night. Without calling in Vienna or Berlin before.""then agree with the EU members on a fair distribution, Germany pick up a few but certainly not ALL -. ""Yes, you can and that's what you and Junker and Faymann and Renzi and a few others are trying to do. It takes time.""and if nobody picks up, people just stay in the detention center""That's just not possible. See above.The other countries DO NOT WANT to keep in internment camps. Of course, the few Greeks in the worst economic crisis since 1929 do not want to become Europe's camp. They know exactly when they are all with us, the EU does not care anymore.";
1;dertagdanach;478;3;473;473;2015-11-20 08:29;"to # 121.4 No! Did she do bad! Open your eyes! Currently, much of Europe is destabilized.The people came up the Balkans. Yes! Why?Because people from the Western Balkans are fleeing from poverty. In the""Merkelland"" there is a good Euro Hunni for free, food and lodging free of charge, plus a patient care.In the Western Balkans, the monthly wage is often 200 - 300 euros. For this people sometimes have to work hard and pay for food and housing.However, these people are expected to carry tens of thousands of travelers as part of the ""humane movement"".Why?Because people flee from the large gathering camps in the Middle East and Greece due to poor living conditions.Why are the conditions bad there? Because, inter alia, Merkel (Germany is the largest payers) has cut back the Mi für?l for the camps. Incidentally, the US is also considerably in debt here. Inquiries to UNHCR will prove this.Did you do well? She has these sh. e with displayed. Because of good. She buried herself deep in the bathroom.";
1;Dr Eric Turniers;479;5;477;477;2015-11-20 08:30;They could also send the German navy to Turkey and the refugee boats can be hauled back to the Turkish coast. If she wanted it, there were many possibilities, except to say that everyone comes here and also to emphasize that there is no upper limit. Dumber is not really.;
1;pattso;480;6;479;479;2015-11-20 08:31;"You could also send the German Navy to Turkey and have the refugee boats towed back to the Turkish coast.That too you could not do. For various practical reasons not (which navy?) And for reasons of international law not (the German police are not allowed to operate simply in Switzerland) and for reasons of strategic alliance policy. Turkey may be a difficult NATO partner, but it is a tremendously important one.At Google simply enter ""territorial waters"".";
1;pattso;481;4;478;478;2015-11-20 08:32;"Because people from the Western Balkans are fleeing from poverty.The approximately 800,000 that landed this year on the coasts of Italy and Greece came from the Balkans? How can I imagine that? Did the Albanians book the flight to Istanbul, did they drive to Izmir by bus and did they allow themselves to be smuggled by boat to Lesbos? Because of the ""Euro-Hunni for lau"" from the back through the chest in the eye?Asylum seekers from the Balkans are a problem but a complex other problem. Has nothing to do with the Afghans, Syrians and Iraqis. We also get the problem in the grit. Has already happened in the main features.""Why are the conditions there bad because, inter alia, Merkel (Germany is the largest payers) has cut back on the Mi für?l for the camps Incidentally, the United States are also still significantly in debt here."" Inquiries at UNHCR will prove this.That's right. That's her fault. The UNHCR warned early and hardly anyone has responding. DE hä? ? e because sometimes the missing payments from other countries to compensate. Would have been better. Although a huge screaming of the AFD and Pegida had the consequence but be it drum. They are screaming anyway.PS: The missing camps in GR and elsewhere are NOT a responsibility of the UNHCR and have nothing to do with the missions for Welthungerhilfe. Other construction site.";
1;dertagdanach;482;5;481;481;2015-11-20 08:33;"ad # 121.12 My remarks related to why and which people are moving north across the Balkans.On the one hand, inhabitants of the Balkans, who are fleeing bad living conditions. On the other hand, people from Africa and Asia who escaped from the large collective camps due to poor living conditions.Merkel has decided to reject the Balkan refugees, but not the others.This decision is highly explosive. Explain to an economic refugee from the Western Balkans why the economic refugee from Africa or Asia is preferred.You understand what I mean? Merkel has partially suspended the case-by-case examination of the asylum law.On the subject of Greece: In the course of protracted negotiations, the Greek government repeatedly raised the issue of ""refugees"". That went from the cry for help to blackmail.Merkel has done nothing for it. Important was the bank resolution etc .. The refugee issue was not treated separately.Sta? ? of which she has enforced another aid package, of which one knew in advance that it will not be enough (without Schuldschni?.).Then to expect that Greece manages the refugee flow almost alone, bordered on purpose.Great, when people praise a politician who ""solves"" part of a huge problem (conditions at the railway station in Hungary there / refugee flow from the Middle East there), a huge problem that she has co-responsibility.Great as rabies.";
1;pattso;483;6;482;482;2015-11-20 08:34;We know that we have a problem in the Balkans. It's great that you're one of the few people who think about the causes of the Balkan refugee movement. And that the problem does not disappear if we push people back there again. That's why she could not close the borders. To the problems of Serbia still refugees on top of it? Not a good idea.Otherwise, I think Merkel benefits from her commitment to the Balkans. Partially more noticed by the foreign press than by the Germans. But is a complex field with many interests and problems.GR. That, too, was less one-sided than what you said. GR has already received funding from Brussels months ago. The onslaught began in May, starting in June it was serious and in July Junker waved the money. The problem with GR is that they can blast the land with money and nothing is going on. Get the Schuldschni? die but it is enough if he is regulated until 2019. Previously only important in domestic politics and Varoufakis was a trophy in the negotiation.Merkel is not the queen of Europe. That was always a lie. The can not meet the Tsipras one-sided all heart's desire, nor with the Finns & Slovaks only tighten the thumbscrews. In addition to the job of bringing a herd of cats to compromise, she should also represent the interests of Berlin.She made mistakes.;
1;dertagdanach;484;7;483;483;2015-11-20 08:35;to # 121.14 I think we agree in many ways. Finally, again on the subject of Greece:It is clear to me that one can pump money into this state without end and that the refugees in the camps are still not helped.One could however negotiate this point independently at the big tug-of-war. Arrangement for the provision of certain areas for housing, establishment of a fund decoupled from the Greek State budget to finance the camps, etc.Clear! The Greek government has also misused the refugees for extortion. However, here one can build up more pressure in the sense of the refugees. If necessary, about the world public. Sta? ? its half-heartedness or disinterest.What happened now? Erdogan blackmailed Merkel. The camps in Greece offer catastrophic conditions. Because you can also give the money to the Greeks. Then it would at least in the EU (symbolically).;
1;pattso;485;8;484;484;2015-11-20 08:36;Yes, we are not far from each other.The development in GR was foreseeable since about May 2015. Previously, it was comparable & manageable in 2014. Between 2012 and 2015, this was done on the inoffensive way because no one wanted to go to Dublin. It all went according to the principle that GR & IT would simply send many more despite Dublin and nobody protested too loudly. It was postponed.No matter, at the latest in June it was clear that adjournment is no longer possible and Erdogan no longer secures its coast (presumably Erdogan has surprised everyone with that). Erdogan once did a 'Putin'. Rushing out of the bush hä? ? e grandfather said.Then it would have been up to Bundesthomas to immediately form a kind of Schengen group modeled on Schäuble's EURO group and go into the session marathon.No idea why that did not happen. Too little information available for sound analysis.;
1;Schnecke2015;486;1;486;9999;2015-11-20 08:37;"Exciting is also (at least here with us) in the volunteers about 85% women, many elderly ladies. For the migrants felt about 80% men, younger men. There are some reservations on both sides. An approach is difficult.In the migrant families with women, women are often kept small by their own husbands, was reported yesterday at a meeting of the volunteers. Some of these men do not want their wife to ""integrate"".In the cityscape you can only see men in groups or alone. Well, I do not fi fi n that anymore. I fear that the issue of integration will fly around our ears despite good will, I doubt very much that the mass of Muslims wants to integrate and will, they will rather cook their own soup. We will feel that.";
1;nacker55;487;2;486;486;2015-11-20 08:38;... and all in our country. Migrate to Turkey, Syria. You will feel the local tolerance up close !!!;
1;Heike Bömer;488;3;487;487;2015-11-20 08:39;Away. Bi ? ? e refrain from lump sums. The editorial o?ce / mak;
1;drstrange2;489;2;486;486;2015-11-20 08:40;"it will be a vicious circle:The immigrants will initially make an effort to integrate themselves into a foreign ""system"", with foreign worldviews (eg full equality man and woman).Because they express this effort, they will be rejected by people like Foristin @ Heike Böhmer. The ""rejectors"" will outnumber the ""minds"" in numbers, the big crowd will look the other way anyway (""not my problem"").The rejection will encourage immigrants to reflect even more deeply on their own ""roots"". They can be strengthened by all kinds of racers ...etc.I'm afraid that with this numerical immigration neighborhoods like Molenbeek will soon be everyday life in Germany as well ....";
1;Heike Bömer;490;1;490;9999;2015-11-20 08:41;s use refugee routes terrorists Not just one of the Parisian offenders, as initially assumed, but up to five members of the terrorist conspiracy chose a route through Greece on their journey from Syria to France. This is clear from reports of past findings by the investigators.hictionary ? p: //www.nzz.ch/interna ...;
1;ZweiundZweigleichVier;491;2;490;490;2015-11-20 08:42;The bad thing: All politicians lie to us so blatantly in the face. And that to Paris.;
1;nacker55;492;3;491;491;2015-11-20 08:43;"Why does not anyone resist in the FRG ???Only ""Ossis"" on the streets, the ""Wessis"" too comfortable, can not be pushed out of the comfort zone until it's too late! A high on Merkel & Gabriel thanks lazy citizens.";
1;ZweiundZweigleichVier;493;4;492;492;2015-11-20 08:44;Unfortunately you are absolutely right.;
1;tünde;494;1;494;9999;2015-11-20 08:45;In principle, it is right to grant asylum seekers asylum. However, this should not be taken as an opportunity to again Merkel Merkel myth. There are better chancellor candidates and I suggest that Merkel does not make it so easy again.Every time she wins in the survey values, because they are cheap, often not very concrete, the more shallower theses, however, represent, while the following acts are ignominious. Also, every reasonably thinking person should be concerned about how narrowly merged idealism and politics, or romanticism and politics of these days in Germany are (again). The resulting problems are not yet assessable. What is certain, however, is that following high ideals often requires a certain emotional state - and who wants to enforce that with every single German citizen (quite apart from asylum seekers)? To feel that it is nice to wake up early in the sun is a private matter and can not be transferred to 80 million people.Schäuble could embody an appropriate narrative attitude and thus make Europe more involved again in the process of unification, while Merkel split it up with her idealism and partially rendered her unable to act.;
1;zaralexander;495;2;494;494;2015-11-20 08:46;There are better chancellor candidates and I suggest that Merkel does not make it so easy again.Which?Seehofer, Söder. van der Leyen, Nahles, Dobrindt and so on?;
1;ZweiundZweigleichVier;496;3;495;495;2015-11-20 08:47;Schäuble, is the only one who could do that.;
1;zaralexander;497;4;496;496;2015-11-20 08:48;that's the problem, those who want, can not, those who could, do not want;
1;Marju1989;498;1;498;9999;2015-11-20 08:49;"The money from the pockets of the rich on the plates of the poor. Then there are also fewer problems with upper limits. An increase of the ""poor"" in Germany can lead to the first mentioned being finally applied. Meanwhile, some ants want to fight each other. Against the big ones about one hardly dare to proceed. So the ants are wild and do not know where to go. I quote Volker Pispers: ""Money problems can be solved overnight, but resources are limited."" Therefore, I am in favor of a greater equal distribution of resources and strengthening local localities.At the state level: Do you watch a human being die? What if he comes to you with all his might? Do you give him help or do you just send him away? What would you want yourself? Why do you want to go to Germany as a non-German?If you do not want people to die from starvation and war and therefore come to us, you fight those causes. If not then you have to endure and take responsibility. One is even endured by the rest of the population.I am absolutely for upper bounds and which for the stupidity. Unfortunately, this prohibits the Basic Law and thus most may well be reassured. Reason is rarely found in the masses. And that's why I'm partly reassured that we do not have real democracy. I consider Mrs Merkel to be more competent than well over 50% of the population.";
1;NoG;499;2;498;498;2015-11-20 08:50;If you do not want people to die from starvation and war, and you come to us because of them, then you fight those causes, if not then you have to endure that and accept responsibility, you will endure yourself from the rest of the population.And the Chancellor, whom she described as an infinitely clever and clever, relies on her big joker Erdogan. Just stupid that the other down there cooks very different soup with the IS. But of course - we send him money and take Turkey into the EU. The Merkel is really sooo smart.;
1;JustMy2ct;500;2;498;498;2015-11-20 08:51;If you do not want to ... fight the causes sounds very socialistic, and therefore not really smarter. How is a model that makes people do it themselves, so where is their responsibility for their destiny? China has developed itself. So it goes.;
1;Pandoraner;501;1;501;9999;2015-11-20 08:52;Hereby, Merkel implicitly states what many have feared: Hundreds of thousands of refugees will have to live in tents next year, given persistently high numbers. because more is not possible clam ff s.One must slowly ask oneself: what is going on in the CDU? At a party congress of the state CDU in BAWÜ they fumbled wild around the bush and gemessesn on the issue only cosmetic measures to limit the refugees (Fam. Nachzug) required Burkaverbot, ..etc. , The explosive word of the upper limit did not take the lead in the mouth, meanwhile one paid homage to the Chancellor. Down in the hall, questioned delegates expected virtually ALL clear signals to an upper limit.;
1;ZweiundZweigleichVier;502;2;501;501;2015-11-20 08:53;"Mass hypnosis coupled with fear of losing power when the Merkel system crumbles. Because what happens to all the local politicians when they suddenly stand and say, ""Party canceled, we do not make it""? Everyone is afraid of the landslide. Military would be called Kadavergehorsam.";
1;Heribert Pilch;503;1;503;9999;2015-11-20 08:54;Yes, the prohibition of burqa and niqua is very important in Bavaria. Runs but a virtually every hour a full veiled on the way.Of course, only if you live in Munich around the Leopold and Maximilianstraße or the Rosenkavalieplatz. The ladies shop for a few thousand and it may be a bit more, then they are driven by Chau ff eur in the luxury lounge with Entourage back to the luxury hotel.That's why Munich is in FEAR!;
1;ZweiundZweigleichVier;504;2;503;503;2015-11-20 08:55;"I'll say footballing: ""Then you have to go where it hurts.""";
1;no-panic;505;2;503;503;2015-11-20 08:56;The first veiled ones crossed my path today.Guys in red and white suits with long, white beards promoting a religious sect (consumer).Incidentally, more bank robberies, gas station robots and sexual assaults were committed in the past than by bureaucrats.;
1;Heribert Pilch;506;3;504;504;2015-11-20 08:57;Where should that be? Now do not come to me with the ridiculous narrow-gauge clans in Duisburg Marxloh. I spent almost 20 years of my life under the ostrich clan's thumb, that was ne other harder number, no petty criminals, but really thick sharks!;
1;Werk Würden;507;1;507;9999;2015-11-20 08:58;(....) ... then that is no longer my countryIf you read through the comments here ....- Chancellor, take your own word;
1;NoG;508;1;508;9999;2015-11-20 08:59;That is amusing ... because people cheer for the Chancellor because she makes now so great refugee policy and this chancellor in turn builds mainly on the warmongers and IS supporters Turkey.Is she still leaving her plan? I am more than interested.;
1;Clara Durchblick;509;1;509;9999;2015-11-20 09:00;I saw her speech and I noticed that she stumbled more often. Sta li ? integration started it z. For example, the word with intri ... She corrected herself as quickly as possible, yet could not hide her exaggeration. Very fussy, very unfocused, completely overwhelmed and repeatedly stopped speech. True, she is no longer equal to the situation. Only power tastes so incredibly sweet that you could easily let it go.I guess that Mrs. Merkel basically no longer knows. Those who helped them out of the EU almost let their demands go nowhere. So she verbally beats around like a drowning man while the waves break over her head.;
1;ZweiundZweigleichVier;510;2;509;509;2015-11-20 09:01;Yes, Anne Anne was already there. Somehow not with you. If we had had a decent journalist, that evening would have ended. That would have been a target shooting.;
1;ChristianBW;511;1;511;9999;2015-11-20 09:02;BK Merkel prepares her honorable departure as an indomitable reminder of refugees, as a holy Samaritan and darling of the media. Their behavior is different Not to explain. What will become of her party or of our country is, of course, quite indifferent to her. With this reference woman can bring it for example at the UN quite far.;
1;Kleine Waldhexe;512;2;511;511;2015-11-20 09:03;I do not know. In the meantime, I am really afraid that this woman has such a powerful apparatus around her that she can be pretty sure she will not be dumped. I think there are a lot of people sticking together and not allowing any loss of power. Across all parties and political groups, including the Members.Consider only the situation in the press: since the attacks in Paris, almost nothing is written about the refugee policy, there are sta li ? its only pro-Merkel newspaper article, fantastic poll results per Merkel, etc. I feel like DDR 2.0;
1;10Anonym;513;1;513;9999;2015-11-20 09:04;This statement has been heard by the whole world. Now even more open and come. We can not take in one to a million people every year and how should the mass be integrated? What about the cost explosion and everything without tax increase. I can not blame the countries that are now closing their borders. I think Mrs. Merkel is really sick and can not count;
1;ZweiundZweigleichVier;514;2;513;513;2015-11-20 09:05;"Let me quote the current Victor Orban:""Obviously, there is a connection between immigration and terrorism, you do not have to debaier it, that's a fact ....Europe's top politicians have failed in refugee policy. They have continually admitted these masses of the people, and you yourself have delivered them. """;
1;Danièle43;515;1;515;9999;2015-11-20 09:06;I'm made up for sleepers and extreme Muslims. Guess that thousands have already infiltrated. Merkel does not care.;
1;Frithelm;516;1;516;9999;2015-11-20 09:07;This has little to do with Rückradlos .. that's just bockig. You can not confess a mistake, rather you sell your complex population. I have chosen you, because I always thought that she is honest and good for Germany, now I am appalled in horror .. Why almost all other countries about our refugee policy schü??eln with his head? Are these countries all stupid or how?1;
1;Heribert Pilch;517;1;517;9999;2015-11-20 09:08;I can already see them sitting at the Christmas parties and nativity scenes in a press-like pattern, the big-headed people from the CSU. Come ye Ye Children! but not with us, Sakra!And if the Egyptians did not give asylum to the Infant Jesus together with their parents, then Herod would also have killed the little Jesus, as it is written. Well, the Mu??er was an unskilled housewife and probably a functional illiterate and the father of simple builders, knowing that those in the Middle East have nothing to do with craftsmanship and master craftsmanship. Nevertheless, the irresponsible do-gooders have left this precarious family in their country.And what about this, a CSU that's so unbelievably Christian, that you probably would have beaten Jesus out of your multi-purpose hall like the moneychangers out of the temple today.;
1;sabrib;518;1;518;9999;2015-11-20 09:09;"The perception is a strange game! ""Seehofer shows himself disappointed by Merkel"" ZON""Seehofer humiliates chancellor on open stage"" NTV ""Seehofer leads Merkel over asylum policy"" WeltOnline""After Merkel's speech and his reply Seehofer said on the sidelines of the congress, he had expected"" a bit more ""from the Chancellor."" FAZne";
1;zikonia93;5191;1;5191;9999;2015-11-20 09:10;Merkel is right. 10,000 refugees, what is that? Fences do not help anyway. Obama sees it as her, but 10,000 as a single-shot number.Oh, Goose, that's what the world power of the welcome sees daily - ok, only appreciated, because 290,000 migrants fool around with us somehow and not registered.Fencing brings nothing, is one of the theses of our pastor's daughter, who could easily act as a spokeswoman for the Greens.Obama still has much to learn. The fence in South Texas against the mass poverty migration from Latin America is therefore ineffective.;
1;ZweiundZweigleichVier;5192;2;5191;5191;2015-11-20 09:11;And she should tell the Spaniards that they should clear their fence again. Something O does not belong in the Europe of today tztztztz;
1;zaralexander;520;2;5191;5191;2015-11-20 09:12;"Obama still has a lot to learn, so the fence in South Texas against the mass poverty migration from Latin America is ineffective.He should invite Merkel as soon as possible to further deliberation in Washington.  Very wise of you, you have already looked at the map where exactly the ""fence in ""Exactly between the US and Mexico Your fence around Germany would border on Austria, CH, France, Be, Lux, NL, CZ, Poland.Would you like to live in Germany like this?";
1;ZweiundZweigleichVier;521;3;520;520;2015-11-20 09:13;Sorry, but that is now misleading ala Merkel: If we were to close the border with Austria, that would be half the battle, or do they expect immigration over the North Sea or Denmark? By Poland bsp. nobody will come, they would seal off the border hermetically, so they can be sure. Besides, you would just win time, that would be worth a lot.;
1;basmaticurry;522;3;520;520;2015-11-20 09:14;"@zaralexander""Would you like to live in Germany like that?"" In any case, rather than in a country that is crowded by hundreds of thousands of people without great future prospects and with rather difficult cultural Aussta??ung.Incidentally, the number of migrants from France, Benelux, CH, Poland and CZ is within manageable limits, and that would mean that there would be no fortifications.";
1;zaralexander;523;4;521;521;2015-11-20 09:15;Sorry, but this is misleading ala Merkel: If we were to close the border with Austria, that would be half the battle,You want a fence between Austria and Germany? h?ps://de.wikipedia.org / ...h?ps: //de.wikipedia.org / ...;
1;zaralexander;524;4;521;521;2015-11-20 09:16;"ZweiundZweigleichVier""Sorry, but this is misleading ala Merkel: If we were to close the border with Austria, that would be half the battle""I've been wondering if I should continue these postings, since the topic ""fence"" is so abstruse for me, especially when comparisons are made with USA / Mexico and seriously a similar ""solution"" for Germany is considered, but now because:""Or do you expect immigration via the North Sea or Denmark? No one will come by Poland, for example, they would hermetically seal the border, so they can be sure."" I'm not expecting anything, I'm just stating the following and answering the foristin, and now you too: the US / Mexico barrier is almost 3200km long, running from ocean to ocean in 4 US and 6 Mexican states. Germany's border from sea to sea should have a similar length.As Orban built his fence, the people have reoriented and have changed their route. The border to Austria alone is almost 900km long and topographically very unfavorable for a fence construction  -)That it is not done with a simple front garden fence, I read out of the advocating comments. If then something clever:h?p: //www.taz.de/picture ...Has anyone of you two fence supporters ever thought about the construction and maintenance costs, even if it was ""only"" about the 900km Ö / D?Construction time? etc.?";
1;zaralexander;525;4;521;521;2015-11-20 09:17;"History of the ""fence"" Continuation:...Construction time? Expensive complications wg. the topography (mountains)? staffing? (Control, patrol, operation of border crossings (with one it is probably not done in continuous operation) etc. etc...and last but not least, do you think that the Austrians like this ?: //www.fr-online.de/i ...be put in front of the nose?or is that desirable from your point of view? h?p: //ais.badische-zeitu ...... or do you also think that the money and material to be used could be used elsewhere for smarter measures?I think, until such a ""fence"" would be (think of FH BER  -), the Syria war is long gone and a large part of the refugees could with appropriate support back to Syria .. Reply to # 134.3 from ZweiundZweigleichVier";
1;Demokratie retten;526;1;526;9999;2015-11-20 09:18;"One can only hope that Germany will soon no longer be ""YOUR"" country and she will go voluntarily. However, in Europe you will not fi nd a land that suits you.";
1;AttilasDaughter;527;1;527;9999;2015-11-20 09:19;"I have not lived in D for 10 years, so I can not say much about Ms Merkel. Only since this ""refugee"" drama lasts, I read a lot of German press. A YouTube clip has shocked me already, as Ms. M. was asked at a ceremony by a lady, I believe in Switzerland.It was about the massive influx of Muslims.The answers were, for example, that Germans also fight with IS, she meant of course children immigrant Muslims. Then the ridiculous ""one should also look at church pictures"", as if this is a weaving in relioesitaet.All answers were rather ridiculous, but what shocked me was that Merkel showed no affection for Germany and the Germans. She argued more like someone who is against everything German.So their attitude in the refugee issue is not all that surprising. However, then you have to tell the truth slowly. The GG guarantees asylum for the politically persecuted. Not for war and poverty refugees.So the Obergrenzendeba?e is useless. My personal solution is this:Poverty or economic refugees have to return home. The gold rush is over.War refugees from Syria and Iraq arrive in camps set up in Greece. From there you can also ask for asylum, if you have been politically persecuted and can prove that. The entire EU is generously sponsoring the camps.";
1;AttilasDaughter;528;2;527;527;2015-11-20 09:20;"This will also boost the Greek economy. Ideally, hardly inhabited islands would be ideal.After the repose of Syria, the return and the construction will be fi nanced. These debates about upper limits in asylum are ""subject missed"".With those who are actually in D with asylum reason one could make an exception.Although I am not for such things.Merkel does not have the power to undermine or redefine laws according to her gutduenken.";
1;Brennaman;529;2;527;527;2015-11-20 09:21;All the answers were rather ridiculous, but what shocked me was the Merkel showed no affection for Germany and the Germans.She argued more like someone who is against everything German. That's a completely normal attitude, assuming left-hand positions. And Merkel has been doing that for years - her recipe for maintaining power.;
1;Runkelstoss;530;2;527;527;2015-11-20 09:22;[The entire EU generously sponsors the camps.]Unfortunately that is completely wrong. The EU member states have cut their budgets by 2/3 (!), As early as 2013. The UN refugee agency UNHCR has addressed this several times since the beginning of 2014, unfortunately nobody has listened;
1;drstrange2;531;2;527;527;2015-11-20 09:23;Internment camp in Greece and for me Bulgaria or Romania ... I say for a long time... would be a start-up aid for these states (in the camps, yes, something must be eaten, preferably from local farms, clothes are needed, etc.);
1;AttilasDaughter;532;3;529;529;2015-11-20 09:24;@Brennaman Yes, exactly.It sounds like a green.Only she would not be chancellor as Green. The woman is a scandal.;
1;AttilasDaughter;534;3;530;530;2015-11-20 09:25;@Runkelstoss Yes, I know that.I also meant the future.The gels spoiled here could be so much more useful.;
1;AttilasDaughter;535;3;531;531;2015-11-20 09:26;@ drstrange2 Yes, it would boost the economy in GR etc.The women could be accommodated separately. I fi nd the Greek Islands ideal for that.;
1;zaralexander;536;4;535;535;2015-11-20 09:27;@ Drstrange2Yes, it would boost the economy in GR etc.The women could be accommodated separately. I fi nd the Greek islands ideal for that. (help)Ladies and gentlemen, for today I say goodbye and wish a nice and fruitful evening.;
1;Runkelstoss;537;4;535;535;2015-11-20 09:28;[I fi nd the Greek Islands ideal for that.]That's not serious. Even the supply of water and Lebensmi?eln would be a major logistical problem.The larger islands are populated and the smaller ones are not or almost not, and for good reason.;
1;ZweiundZweigleichVier;538;1;538;9999;2015-11-20 09:29;"Interesting too, what deMisere said:""We need to know who flies to Europe, who comes back to Europe,"" said deMaizière, ""EVERY WEEK WILL FIX ONE SUCH A TRAVELER IN GERMANY."" And that's where Merkel stands and lets the borders open.";
1;sabrib;539;1;539;9999;2015-11-20 09:30;"Terror of French citizens against French has nothing to do with the refugee situation of the Arabs. ""Who calls the refugee crisis as the cause of A?entate, the zündelt"" SZ""A second culprit who blew himself up in front of the Stade de France should have been previously registered as a refugee."" FAZnet";
1;Schönheit;540;2;539;539;2015-11-20 09:31;Up to five of the culprits have come across the Balkan route - in the German media it does not seem to be important.NZZ:www.nzz.ch/international / ...;
1;Griesoss1;541;1;541;9999;2015-11-20 09:32;"The refugee crisis is a mega-challenge "", it will decide Europe's future."" That will most likely be the case. And by Merkel's ""refugee policy""this future will look like Germany will crash into the wall and end up isolated in Europe. She said her government was the best since reunification. I say it is the worst government since the founding of the Federal Republic of Germany  not only, but decisively through their policies in the ""refugee cris";
1;Demokratie retten;542;2;541;541;2015-11-20 09:33;I say, it is the worst government since the existence of the Federal Republic of Germany.I say it is the most dangerous government for the survival of the Federal Republic of Germany.;
1;Griesoss1;543;3;542;542;2015-11-20 09:34;Also, I would not contradict this name .....;
1;sabrib;544;2;541;541;2015-11-20 09:35;that Germany crashes against the wall and will end up isolated in Europe You are wrong. There will be no walls or Europe after the war,;
1;Senf ab;545;1;545;9999;2015-11-20 09:36;The upper limit must be set to limit the influx. The fact that the CSU can sometimes be the voice of reason after the mishaps of the recent past is surprising. One can only hope that Ms Merkel now voluntarily abtri?.- hide 5 answers;
1;Kleine Waldhexe;546;2;545;545;2015-11-20 09:37;@ Senf from:I'm afraid that voluntary cession is out of the question. I think that will go to the end. There is nothing to be done without a vote of no confidence.;
1;New Year;547;2;545;545;2015-11-20 09:38;Unfortunately I have to fool you, she will not relinquish, never. She will not move away from her (mysterious) plan either. She'll crack everything against the wall like a remote-controlled robot. Others have to intervene now, they swore some damned oath that will not pull them off. Help yourself, neither Merkel nor Seehofer will judge it.;
1;Senf ab;548;3;546;546;2015-11-20 09:39;The members of the sister party are almost unanimous against them. That should give her something to think about. In the CDU, the majority is guaranteed for another policy. Of course, she takes responsibility and does not sit back ...;
1;ZweiundZweigleichVier;549;4;548;548;2015-11-20 09:40;"But she knows that nobody will do anything.""The evil of the world is not the evil, but the good that does not prevent it.""";
1;verum_dicere;550;5;549;549;2015-11-20 09:41;"The evil of the world is not the evil, but the good that does not prevent it.In a modification of Mephistopheles' words in Goethe's Faust, one could also say that Merkel is ""a part of that power that always wants the good and always creates the evil.""";
1;verum_dicere;551;1;551;9999;2015-11-20 09:42;Merkel remains guilty of an explanation: Why is Germany called to rally the world alone, against all other states? Why does Merkel violate the principle of solidarity of the EU that supranational problems can only be solved together, including the refugee problem? Why does Germany have to dance in line with the EU and not join the community? Germany is isolated in the EU and will remain isolated after the decision of Merkel. All other states shake their heads in disbelief. Germany is once again causing unrest in Europe, not for the first time.;
1;Tico77;552;2;551;551;2015-11-20 09:43;That's a nonsensical tirade. Of course, the influx of refugees must be significantly reduced, everyone knows that, Merkel also knows that.It is merely the conviction that a cap written in some law is an unfit meal.And this opinion is not implausible - especially since they needed because of the required for an upper limit change GG de facto a 2/3 majority in the Bundesrat, which the GroKo without the Greens nunmal does not have.;
